club_name,end_of_spell,manager,Level,league,tier,sacked,probability_of_sacking_true,error
CE Júpiter,2017-06-30,Ronaldo Luís,Senior,Campeonato Carioca,Third Tier,True,0.8,nan
Sant Andreu,2024-06-30,Sergi Moreno,Senior,Tercera División,4,False,0.0,nan
Terrassa FC,2020-12-28,Sergi Moreno,Senior,Tercera División,4,False,0.0,nan
CE L'Hospitalet,2019-04-07,Jordi Torres,Senior,Tercera División,4,True,0.8,nan
CE L'Hospitalet,2022-03-28,Jordi Clos,Senior,Tercera División,4,True,0.8,nan
Sant Andreu,2021-06-30,Sergi Moreno,Senior,Tercera División,4,False,,nan
Terrassa FC,2019-06-30,Sergi Moreno,Senior,Tercera División,4,True,0.8,nan
Sant Andreu,2022-02-28,Sergi Moreno,Senior,Tercera División,4,False,0.0,nan
SH Shenhua,2020-12-30,Ljubisa Tumbakovic,Senior,Chinese Super League,1,True,0.8,nan
Terrassa FC,2016-06-30,Sergi Moreno,Senior,Tercera División,4,True,0.8,nan
CE Sabadell ,2010-06-30,Pep Clotet,Senior,Segunda División B,3,False,0.0,nan
Terrassa FC,2009-09-24,Joaquim González,Senior,Segunda División B,3,True,0.8,nan
CE L'Hospitalet,2008-06-30,Joaquim González,Senior,Tercera División,4,False,0.0,nan
FC Santboià,2009-10-07,Jordi Clos,Senior,Tercera División,4,False,,nan
Terrassa FC,2008-04-01,Lluís Carrasco,Senior,Segunda División B,3,True,0.8,nan
Barcelona C,2007-06-30,Joaquín Caparrós,Senior,Tercera División,4,False,,nan
Barça U19,2005-06-30,Carles Rexach,Youth,La Liga,Youth,False,,nan
Barcelona B,2003-06-30,Pep Guardiola,Reserve,Segunda División B,3,False,0.0,nan
Barça Youth,2002-06-30,Carles Rexach,Youth,La Liga Youth,Youth,False,,nan
Barça U19,2000-06-30,Carles Rexach,Youth,La Liga,Youth,False,,nan
AE Prat,2014-06-30,Joaquim Torras,Senior,Tercera División,4,False,0.0,nan
Badalona,2013-06-30,Juan Carlos Oliva,Senior,Segunda División B,3,True,0.8,nan
Terrassa FC,2005-06-30,Lluís Carrasco,Senior,Segunda División B,3,False,0.0,nan
Terrassa FC,2003-09-21,Lluís Carrasco,Senior,Segunda División B,3,True,0.8,nan
Manlleu U19,2013-09-30,Jordi Vidal,Youth,Catalan Football Federation Youth League,Youth,False,0.0,nan
Manlleu U19,2012-12-18,Jordi Vidal,Youth,Catalan Football Federation Youth League,Youth,False,0.0,nan
Unknown,2012-06-30,Unknown,Senior,English Football League,League Two,False,0.0,nan
Sant Andreu,2008-06-30,Ramon Mifsud,Senior,Tercera Divisió,4,False,,nan
Terrassa FC,2000-06-30,Lluís Carrasco,Senior,Segunda División B,3,False,0.0,nan
Terrassa FC,1999-04-04,Lluís Carrasco,Senior,Segunda División B,3,True,0.8,nan
Terrassa FC,1999-06-30,Lluís Carrasco,Senior,Segunda División B,3,False,0.0,nan
UE Tarrega,1999-06-30,Juan Carlos,Senior,Tercera División,4,False,0.0,nan
FC Sant Quirze,1998-06-30,Joaquim Rovira,Senior,Tercera Divisió,4,False,0.0,nan
UE Rubí,1995-06-30,Joaquim Rife,Senior,Tercera División,4,False,0.0,nan
CF Igualada,1994-06-30,Joaquim Riera,Senior,Tercera División,4,False,0.0,nan
San Cristóbal,1993-06-30,Juan Carlos,Senior,Spanish Segunda División,2,True,0.8,nan
UE Sants,1991-06-30,Joaquim Rife,Senior,Tercera Divisió,4,False,0.0,nan
Terrassa FC,1990-06-30,Joaquim Rife,Senior,Segunda División B,3,False,0.0,nan
Algeciras CF,2018-06-30,Jesús Gómez,Senior,Tercera División,4,True,0.8,nan
AD Ceuta ,2015-06-30,Juan Carlos,Senior,Segunda División B,3,True,0.8,nan
CD Alcalá,2013-06-30,Juan Carlos Pérez,Senior,Tercera División,4,False,0.0,nan
Algeciras CF,2004-06-30,Juan Carlos Álvarez,Senior,Segunda División B,3,True,0.8,nan
Algeciras CF,2003-12-01,Juan Carlos Álvarez,Senior,Tercera División,4,True,0.8,nan
Mons Calpe,2023-06-30,Jorge García,Senior,Spanish Tercera División,4,True,0.8,nan
San Roque Cadiz,2018-06-30,Juan Carlos Álvarez,Senior,Tercera División,4,True,0.8,nan
Algeciras CF,2017-06-30,Jesús Gómez,Senior,Tercera División,4,True,0.8,nan
San Roque Cadiz,2016-03-27,nan,nan,nan,n,,,"9 validation errors for Spells
club_name
  Field required [type=missing, input_value={'data': [{'club_name': '...of_sacking_true': 0.8}]}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.7/v/missing
team_level
  Field required [type=missing, input_value={'data': [{'club_name': '...of_sacking_true': 0.8}]}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.7/v/missing
manager
  Field required [type=missing, input_value={'data': [{'club_name': '...of_sacking_true': 0.8}]}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.7/v/missing
end_of_spell
  Field required [type=missing, input_value={'data': [{'club_name': '...of_sacking_true': 0.8}]}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.7/v/missing
start_of_spell
  Field required [type=missing, input_value={'data': [{'club_name': '...of_sacking_true': 0.8}]}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.7/v/missing
league
  Field required [type=missing, input_value={'data': [{'club_name': '...of_sacking_true': 0.8}]}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.7/v/missing
tier
  Field required [type=missing, input_value={'data': [{'club_name': '...of_sacking_true': 0.8}]}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.7/v/missing
sacked
  Field required [type=missing, input_value={'data': [{'club_name': '...of_sacking_true': 0.8}]}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.7/v/missing
probability_of_sacking_true
  Field required [type=missing, input_value={'data': [{'club_name': '...of_sacking_true': 0.8}]}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.7/v/missing"
Algeciras B,2014-06-30,Juan Carlos Pérez,Youth,Tercera División,4,False,0.0,nan
R. B. Linense,2024-06-30,Ricardo Silva,Senior,Campeonato Paulista Série A2,4,False,0.0,nan
CF Fuenlabrada,2023-02-15,D. López Fernández,Senior,Segunda División,2,True,0.8,nan
UD Logroñés,2022-04-03,Sergio Egea,Senior,Segunda División B,3,True,0.8,nan
Alcorcón,2020-11-09,Miguel Ángel García,Senior,Segunda División,2,True,0.8,nan
CF Fuenlabrada,2020-03-10,José Roberto González,Senior,Segunda División,2,True,0.8,nan
Cádiz CF B,2018-06-30,Jesús Rueda,Reserve,Tercera División,4,False,0.0,nan
Algeciras CF,2016-03-28,Juan Carlos Hernández,Senior,Tercera División,4,True,0.8,nan
Conil CF,2014-06-30,Juan Carlos García,Senior,Tercera División,4,True,0.8,nan
RC Portuense,2013-06-30,Juan Carlos,Senior,Tercera División,4,True,0.8,nan
Villanovense,2013-06-30,Juan Carlos,Senior,Tercera División,4,True,0.8,nan
UB Conquense,2012-06-19,Juan Carlos,Senior,Tercera División,4,True,0.8,nan
Cacereño,2011-06-13,Juan Carlos,Senior,Tercera División,4,True,0.8,nan
UD Marbella,2010-01-18,Juan Carlos Oliva,Senior,Tercera División,4,True,0.8,nan
Algeciras CF,2008-06-30,Juan Carlos Álvarez,Senior,Segunda División B,3,True,0.8,nan
FC Cartagena,2007-05-06,Juan Carlos,Senior,Segunda División B,3,True,0.8,nan
CE Sabadell ,2005-12-18,Joaquim Costa,Senior,Segunda División B,3,False,0.0,nan
UD Melilla,2005-06-30,Juan Carlos,Senior,Segunda División B,3,False,0.0,nan
Algeciras CF,2003-11-23,Juan Carlos Álvarez,Senior,Segunda División B,3,True,0.8,nan
Écija Balompié,2002-06-30,Juan Carlos Álvarez,Senior,Tercera División,4,True,0.8,nan
Lincoln FC,2018-12-11,Danny Cowley,Senior,English Football League Two,4,False,0.0,nan
Europa FC,2015-06-30,José Luis Morales,Senior,Maltese Premier League,1,False,0.0,nan
Real Potosí,2011-06-30,Juan Carlos Fernández,Senior,Liga de Fútbol Profesional Boliviano,1,True,0.8,nan
Aurora,2010-06-30,John Smith,Senior,English League Two,4,True,0.8,nan
Sport Boys,2009-06-30,Juan Carlos Carotti,Senior,Peruvian Primera División,2,True,0.8,nan
Valencia,2006-06-30, Rafael Benítez,Senior,La Liga,1,False,0.0,nan
Guabirá,2002-06-30,Carlos Alberto Torres,Senior,Liga Nacional,Second Tier,False,0.0,nan
Club Blooming,2000-12-31,Juan Carlos Fernández,Senior,Liga Nacional,1,True,0.8,nan
Sevilla Atl.,2010-02-16,Juan Carlos Álvarez,Senior,La Liga,1,False,0.0,nan
Ciudad Murcia,2002-06-30,Juan Carlos Álvarez,Senior,Segunda División B,3,False,0.0,nan
A. Malagueño,2023-06-30,Juan Carlos,Senior,Tercera División,4,True,0.8,nan
CD El Palo ,2020-06-30,Jesús Rodríguez,Senior,Tercera División,4,False,0.0,nan
Loja CD,2017-06-30,Juan Carlos,Senior,Tercera División,4,True,0.8,nan
Vélez CF,2015-06-30,"Ramos González, Miguel Ángel",Senior,Segunda División B,3,True,0.8,nan
Loja CD,2013-06-30,Juan Carlos,Senior,Tercera División,4,True,0.8,nan
Almería U19,2024-06-30,Juan Ignacio Martínez,Youth,La Liga U19,Youth,False,0.0,nan
Elche U19,2023-06-30,Joaquín Peña,Youth,Tercera División,4,False,0.0,nan
A. Malagueño,2020-06-30,Juan Carlos,Senior,Tercera División,5,False,0.0,nan
Torremolinos,2018-06-30,Juan Carlos,Senior,Tercera División,5,True,0.8,nan
Málaga U19,2017-06-30,Juan Carlos,Youth,La Liga Youth League,Youth,False,0.0,nan
Málaga CF Youth,2016-06-30,Juan Carlos,Youth,Youth League,Youth,False,0.0,nan
Árabe Unido,2023-08-15,Hernán Darío Gómez,Senior,Liga Panameña de Fútbol,1,True,0.8,nan
Tauro FC,2021-05-19,Geoffrey de Avila,Senior,Liga Panameña,1,True,0.8,nan
A. Malagueño,2018-10-10,Juan Carlos,Senior,Tercera División,5,True,0.8,nan
CD Águila,2015-06-30,Juan Ramón Sánchez,Senior,Liga de Fútbol Profesional,Second Tier,False,0.0,nan
Árabe Unido,2014-12-31,Hernán Medford,Senior,Liga Panameña de Fútbol,1,True,0.8,nan
Málaga CF,2010-06-30,Juan Ramón Rocha,Senior,La Liga,1,True,0.8,nan
CD Estepona FS,2023-06-30,Juan Carlos García,Senior,Tercera División,4,True,0.8,nan
Betis Deportivo,2021-11-30,Juan Carlos,Senior,La Liga,1,True,0.8,nan
A. Malagueño,2018-01-10,Juan Carlos,Senior,Tercera División,5,True,0.8,nan
Málaga U19,2015-06-30,Juan Carlos,Youth,La Liga Youth League,Youth,False,0.0,nan
Málaga CF Youth,2013-06-30,Juan Carlos,Youth,Tercera División,4,False,0.0,nan
St Joseph's FC,2022-06-07,Antonio López,Senior,Primera División,1,True,0.8,nan
SD Ejea,2020-11-09,Javier García Tejedor,Senior,Tercera División,4,True,0.8,nan
Linares,2018-06-30,Javi López,Senior,Segunda División B,4,True,0.8,nan
Gibr. Phoenix,2017-11-01,John Smith,Senior,Gibraltar National League,Tier 1,True,0.8,nan
Mensajero,2017-02-21,Juan Carlos,Senior,Tercera División,5,True,0.8,nan
Marbella FC,2014-11-26,Francisco Maturana,Senior,Tercera División,5,True,0.8,nan
Unión Estepona,2013-01-24,Juan Carlos Tejada,Senior,Tercera División,4,True,0.8,nan
A. Malagueño,2012-06-30,Juan Carlos Álvarez,Senior,Tercera División,4,False,0.0,nan
Villanovense,2011-06-30,Juan Carlos Oliva,Senior,Tercera División,4,True,0.8,nan
Los Barrios,2009-06-30,Juan Carlos,Senior,Tercera División,4,True,0.8,nan
CD Numancia,2008-06-30,Miguel Ángel Alonso,Senior,Segunda División,2,False,,nan
Mérida,2007-06-30,Joaquín Caparrós,Senior,Segunda División,2,False,0.0,nan
Málaga CF,2019-06-30,Walter Mazzarri,Senior,La Liga,1,True,0.8,nan
Juventud,2009-07-13,Carlos Alberto Espínola,Senior,Uruguayan Primera División,1,True,0.8,nan
Liverpool FC,2006-06-30,Rafael Benítez,Senior,Premier League,1,False,0.0,nan
Orihuela CF,2003-04-07,Juan Carlos Oliva,Senior,Segunda División B,3,True,0.8,nan
Malagueña,1994-03-21,Miguel Muñoz,Senior,La Liga,1,False,0.0,nan
Cartagena FC,1992-06-30,Juan Carlos Álvarez,Senior,Segunda División B,3,False,0.0,nan
Pontevedra,2023-02-27,Juan Ignacio Martínez,Senior,Segunda División RFEF,4,True,0.8,nan
UD Las Palmas,2019-06-30,Pablo Machín,Senior,La Liga,1,True,0.8,nan
Barcelona,2018-05-21,nan,nan,nan,n,,,"Error code: 400 - {'error': {'message': ""Failed to generate JSON. Please adjust your prompt. See 'failed_generation' for more details."", 'type': 'invalid_request_error', 'code': 'json_validate_failed', 'failed_generation': '{\n    ""club_name"": ""FC Barcelona"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Luis Enrique"",\n    ""end_of_spell"": ""2016-07-01"",\n    ""start_of_spell"": ""2014-05-22"",\n    ""league"": ""La Liga"",\n    ""tier"": ""1"",\n    ""sacked"": false,\n    ""probability_of_sacking_true"": 0.0\n  },\n  {\n    ""club_name"": ""FC Barcelona"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Carles Tusquets"",\n    ""end_of_spell"": ""1996-06-30"",\n    ""start_of_spell"": ""1995-06-01"",\n    ""league"": ""La Liga"",\n    ""tier"": ""1"",\n    ""sacked"": true,\n    ""probability_of_sacking_true"": 0.5\n  },\n  {\n    ""club_name"": ""FC Barcelona"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Johan Cruyff"",\n    ""end_of_spell"": ""1996-06-30"",\n    ""start_of_spell"": ""1988-06-01"",\n    ""league"": ""La Liga"",\n    ""tier"": ""1"",\n    ""sacked"": true,\n    ""probability_of_sacking_true"": 0.7\n  }'}}"
CD Lugo,2016-06-30,Eduardo Giménez,Senior,Segunda División,2,True,0.8,nan
Celta Vigo B,2015-06-30,Julio Lamas,Reserve,Tercera División,4,False,0.0,nan
Celta de Vigo,2015-06-30,Fernando Vázquez,Senior,La Liga,1,True,0.8,nan
Celta de Vigo,2012-06-30,Fernando Vázquez,Senior,La Liga,1,False,0.0,nan
Pontevedra,2023-01-18,Juan Carlos Unzué,Senior,Segunda División B,3,True,0.8,nan
San Roque Lepe,2022-06-30,Juan Carlos Pérez,Senior,Tercera División,4,False,0.0,nan
Alondras CF,2019-06-30,Jesús Roca,Senior,Tercera División,4,False,0.0,nan
Villalonga FC,2017-06-30,Juan Carlos,Senior,La Liga,1,True,0.8,nan
Pontevedra,2021-02-08,Juan Ignacio García-Oliver,Senior,Segunda División B,3,True,0.8,nan
Pontevedra,2019-10-21,Juan Ignacio Martínez,Senior,Segunda División B,Third Tier,True,0.8,nan
Pontevedra U19,2018-01-01,Jesús Rábago,Youth,Tercera División,4,False,0.0,nan
Socuéllamos,2023-06-30,Juan Carlos Martínez,Senior,Tercera División,4,False,0.0,nan
Pontevedra,2013-10-08,Juan Carlos Unzué,Senior,Segunda División,2,True,0.8,nan
CCD Cerceda,2012-04-02,Juan Carlos García,Senior,Tercera División,4,True,0.8,nan
Somozas,2011-06-14,Juan Carlos,Senior,Tercera División,4,True,0.8,nan
Bouzas,2020-06-30,Jesús Rábago,Senior,Tercera División,4,False,0.0,nan
Pontevedra,2013-06-30,Juan Carlos Unzué,Senior,Segunda División,2,False,0.0,nan
Celta Vigo B,2011-06-06,Juan Carlos Unzué,Reserve,Tercera División,4,False,,nan
CyD Leonesa,2008-06-30,Juan Carlos Álvarez,Senior,Segunda División B,3,True,0.8,nan
Ourense,2006-01-17,Juan Carlos,Senior,Segunda División B,3,True,0.8,nan
Celta Vigo B,2003-06-30,Juan Carlos Unzué,Reserve,Tercera División,4,False,0.0,nan
Pontevedra,1998-06-30,Juan Carlos Álvarez,Senior,Segunda División B,3,False,,nan
Alondras CF,2014-06-30,Juan Carlos,Senior,Tercera División,4,True,0.8,nan
CD El Nacional,2013-03-05,Paulo Poyet,Senior,Ecuadorian Serie A,1,True,0.8,nan
Pontevedra,2011-06-06,Juan Carlos Unzué,Senior,Segunda División,2,True,0.8,nan
CD Linares,2009-06-30,Juan Carlos Tejada,Senior,Segunda División B,3,True,0.8,nan
Ourense,2008-05-01,Juan Carlos,Senior,Segunda División B,3,True,0.8,nan
Torre,2002-11-01,Giovanni Simeone,Senior,Serie C2,4,True,0.8,nan
Arosa SC,2022-06-30,Mario Gavranović,Senior,Slovenian Second League,2,True,0.8,nan
Arosa SC,2021-06-30,Mario Gersbach,Senior,Swiss Challenge League,2,False,0.5,nan
Coruxo FC,2018-05-02,Carlos Pena,Senior,Tercera División,4,True,0.8,nan
Pontevedra,2009-02-01,Juan Carlos Unzué,Senior,Segunda División,2,False,0.0,nan
Logroñés CF,2008-06-30,Juan Carlos,Senior,Segunda División B,3,True,0.8,nan
Celta Vigo B,2007-06-30,Juan Carlos Unzué,Reserve,Tercera División,4,False,,nan
Celta Vigo B,2004-02-28,Juan Carlos Unzué,Reserve,Tercera División,4,False,0.0,nan
Celta Vigo Yout,2003-06-30,Juan Carlos Unzué,Youth,La Liga Youth,Youth,False,0.0,nan
Pontevedra,2000-10-03,Juan Carlos Unzué,Senior,Segunda División,2,False,0.0,nan
Pontevedra,1999-10-20,Juan Carlos Unzué,Senior,Segunda División B,3,False,,nan
Pontevedra,2001-06-30,Juan Carlos Unzué,Senior,Segunda División B,3,False,0.0,nan
Marítimo,2007-06-04,Quim Machado,Senior,Primeira Liga,1,True,0.8,nan
Pontevedra,2007-03-19,Juan Carlos Unzué,Senior,Segunda División,2,False,,nan
Alicante,2003-02-03,Juan Carlos Álvarez,Senior,Segunda División,2,True,0.8,nan
Farense,2001-11-27,João Alves,Senior,Primeira Liga,1,True,0.8,nan
Ourense,2000-05-28,Juan Carlos,Senior,Segunda División B,3,True,0.8,nan
SC Braga,1998-06-30,António Lemos,Senior,Primeira Liga,1,False,,nan
CD As Pontes,1994-06-30,José Carlos,Senior,Segunda Divisão,2,False,0.0,nan
Arosa SC,1950-06-30,Fritz Zimmermann,Senior,Swiss Football League,Tier 2,False,0.0,nan
Pontevedra,1947-06-30,Juan Villar,Senior,Spanish Segunda División,2,False,0.0,nan
Real Madrid YL,2020-08-31,Raúl González,Youth,La Liga Youth League,Youth,False,0.0,nan
RM Castilla,2024-06-30,Raúl González,Reserve,Segunda División B,Third Tier,False,0.0,nan
Real Madrid U18,2019-06-30,Raúl González,Youth,La Liga Youth League,Youth,False,,nan
R.Madrid Yth.,2019-03-01,Zinedine Zidane,Youth,La Liga Youth,Youth,False,0.0,nan
Real Madrid B,1997-11-03,Miguel Muñoz,Reserve,Segunda División B,Third Tier,False,,nan
Real Madrid C,1997-06-30,Miguel Muñoz,Reserve,Tercera División,4,False,,nan
Castellón,1995-03-13,Juan Ramón Rocha,Senior,Segunda División,2,True,0.8,nan
Real Madrid B,1994-06-30,Miguel Muñoz,Reserve,Segunda División B,Third Tier,False,,nan
Castellón,1992-06-30,Juan Ramón Rocha,Senior,Segunda División,2,False,0.0,nan
Real Madrid B,1997-06-30,Miguel Muñoz,Reserve,Segunda División B,Third Tier,False,,nan
RM Aficionados,1997-02-16,Armando Ríos,Senior,La Liga,1,True,0.8,nan
Real Madrid U19,1989-06-30,Miguel Muñoz,Youth,La Liga,Youth,False,0.0,nan
Castilla CF,1987-01-04,Miguel Muñoz,Reserve,Tercera División,4,False,0.0,nan
Castilla CF,1982-06-30,Miguel Muñoz,Reserve,Tercera División,4,False,,nan
Real Madrid,1981-06-30,Miklós Fehér,Senior,La Liga,1,True,0.8,nan
Castilla CF,1979-09-17,Miguel Muñoz,Reserve,Tercera División,4,False,0.0,nan
Real Madrid,1976-06-30,nan,nan,nan,n,,,"Error code: 400 - {'error': {'message': ""Failed to generate JSON. Please adjust your prompt. See 'failed_generation' for more details."", 'type': 'invalid_request_error', 'code': 'json_validate_failed', 'failed_generation': '{\n    ""club_name"": ""Real Madrid"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Miguel Muñoz"",\n    ""end_of_spell"": ""1974-03-12"",\n    ""start_of_spell"": ""1960-05-15"",\n    ""league"": ""La Liga"",\n    ""tier"": ""1"",\n    ""sacked"": false,\n    ""probability_of_sacking_true"": null\n  },\n  {\n    ""club_name"": ""Real Madrid"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Miguel Muñoz"",\n    ""end_of_spell"": ""1974-03-12"",\n    ""start_of_spell"": ""1960-05-15"",\n    ""league"": ""La Liga"",\n    ""tier"": ""1"",\n    ""sacked"": true,\n    ""probability_of_sacking_true"": 0.5\n  }'}}"
Ratchaburi FC,2024-06-30,Kritsada Hemwatcha,Senior,Thai League 1,1,True,0.8,nan
FC Goa,2023-05-31,Juan Ferrando,Senior,Indian Super League,1,True,0.8,nan
Albacete U19,2022-04-16,Juan Carlos,Youth,La Liga U19,Youth,False,0.0,nan
Lleida Esportiu,2021-06-30,Jordi Vidal,Senior,Segunda División B,3,True,0.8,nan
UCAM Murcia U19,2021-01-31,Jesús Enriquez,Youth,Tercera División,4,False,0.0,nan
Lorca Dep.,2020-12-22,Jesús Gómez,Reserve,Tercera División,4,False,0.0,nan
Castellón,2027-06-30,Juan Carlos,Senior,Segunda División B,3,True,0.8,nan
PEC Zwolle,2023-06-30,Ron Jans,Senior,Eredivisie,1,True,0.8,nan
Vitesse,2021-11-17,Thomas Letsch,Senior,Eredivisie,1,False,,nan
TSG Hoffenheim,2020-06-09,Julian Nagelsmann,Senior,Bundesliga,1,False,0.0,nan
Philadelphia,2019-06-30,Jim Curtin,Senior,Major League Soccer,1,False,,nan
Katwijk,2018-01-30,John Stegeman,Senior,Eerste Divisie,2,True,0.8,nan
Barnet,2014-05-06,Martin Allen,Senior,League Two,4,True,0.8,nan
SDV Barneveld,2013-06-16,Jan van der Velden,Senior,Eerste Klasse,4,True,0.8,nan
Castellón,2023-06-30,Juan Carlos,Senior,Segunda División RFEF,4,True,0.8,nan
LD Alajuelense,2022-07-11,Jorge Luis Pinto,Senior,Liga Promerica,1,True,0.8,nan
Miami,2021-01-07,Nelson Vargas,Senior,USL Championship,Second Tier,True,0.8,nan
Querétaro Yth.,2019-06-30,Carlos Alberto Morales,Youth,Mexican Primera División,2,False,0.0,nan
Monterrey,2019-09-30,Tomás Boy,Senior,Liga MX,1,True,0.8,nan
Pachuca,2018-05-31,Gabriel Caballero,Senior,Liga MX,1,True,0.8,nan
Castellón,2023-01-19,Javi López,Senior,Segunda División RFEF,4,True,0.8,nan
CD Castellón B,2023-06-30,Jesús García,Reserve,Tercera División,4,False,0.0,nan
