club_name,end_of_spell,manager,Level,league,tier,sacked,probability_of_sacking_true,error
FC Sion,1997-10-19,Uli Stielike,Senior,Swiss Super League,1,True,0.8,
Ascoli,1995-03-20,Giovanni Mazzei,Senior,Serie B,2,True,0.8,
Udinese,1993-06-30,Ivo Rossi,Senior,Serie A,1,True,0.8,
Lecce,1992-06-30,Ranieri,Senior,Serie A,1,True,0.8,
Lecce,1992-01-18,Ranieri,Senior,Serie B,2,False,0.0,
Napoli,1991-06-30,"Maradona, Diego",Senior,Serie A,1,True,0.8,
Cesena,1989-06-30,Mario Corso,Senior,Serie B,2,False,,
Reggina,1987-06-30,Giovanni Chiappella,Senior,Serie B,2,True,0.8,
Conegliano,1986-06-30,Giovanni Fontana,Senior,Italian Serie C2,Fourth Tier,False,0.0,
Napoli,2003-03-11,Reja,Senior,Serie A,1,True,0.8,
Genoa,2001-12-29,Luigi Delneri,Senior,Serie A,1,True,0.8,
Ancona,1998-04-29,Giovanni Mazzei,Senior,Serie C1,Third Tier,True,0.8,
Cosenza,1997-04-02,Giuseppe Caramanno,Senior,Serie B,2,True,0.8,
Torino,1996-03-25,Giovanni Trapattoni,Senior,Serie A,1,False,0.0,
Genoa,1994-11-20,Giovanni Trapattoni,Senior,Serie A,1,True,0.8,
Pescara,1993-10-29,Giovanni Maria Ferraris,Senior,Serie B,2,True,0.8,
Lucchese,1993-06-30,Giovanni Trapattoni,Senior,Serie B,2,True,0.8,
Udinese,1992-02-26,Ivo Rossi,Senior,Serie A,1,True,0.8,
Bologna,1990-10-22,Giovanni Trapattoni,Senior,Serie A,1,False,0.0,
Genoa,1990-06-30,Luigi Radice,Senior,Serie A,1,True,0.8,
Messina,1988-06-30,Giovanni Meregalli,Senior,Serie C1,Third Tier,True,0.8,
Akragas,1984-06-30,Giovanni Vierchowod,Senior,Serie C1,Third Tier,True,0.8,
Reggina,1983-06-30,Giovanni Invernizzi,Senior,Serie A,1,True,0.8,
Gioiese,1982-06-30,Giovanni Trapattoni,Senior,Serie A,1,False,0.0,
AS Crotone,1981-07-31,Giovanni Meregalli,Senior,Serie C,Third Tier,False,,
Messina,1980-10-06,Giovanni Invernizzi,Senior,Serie C,Third Tier,True,0.8,
Reggina,1979-06-30,Giovanni Invernizzi,Senior,Serie A,1,True,0.8,
Spezia,1978-06-30,Giovanni Meregalli,Senior,Serie C,Third Tier,True,0.8,
Acireale,1977-06-30,Giovanni Meregalli,Senior,Serie C,Third Tier,True,0.8,
Gioiese,1976-06-30,Bruno Pesaola,Senior,Serie C,Third Tier,False,0.0,
Messina,1975-06-30,Giovanni Meregalli,Senior,Serie C,Third Tier,True,0.8,
Messina,1974-11-18,Giovanni Invernizzi,Senior,Serie C,Third Tier,True,0.8,
Gioiese,1974-06-30,Bruno Giacchetti,Senior,Serie C,Third Tier,True,0.8,
Reggina Youth,1973-06-30,Giovanni Invernizzi,Youth,Italian Youth League,Youth,False,,
Sestri Levante,2009-06-30,Giancarlo Favarin,Senior,Serie D,4,True,0.8,
Triestina,2005-09-11,Giovanni Fontana,Senior,Serie C1,3,True,0.8,
Treviso,2004-06-30,Roberto Bordin,Senior,Serie B,2,True,0.8,
ASG Nocerina,2003-06-30,Gianluca Grassadonia,Senior,Serie D,4,True,0.8,
Giulianova,2002-06-30,Giancarlo Rinaldi,Senior,Serie C2,4,True,0.8,
AC Siena,1999-06-30,Roberto Rizzo,Senior,Serie B,2,True,0.8,
Pescara,1998-06-30,Giovanni Maria Ferraris,Senior,Serie B,2,True,0.8,
Reggina,1996-10-28,Giovanni Trapattoni,Senior,Serie A,1,False,0.0,
Ravenna,1995-11-20,Giovanni Galeone,Senior,Serie C1,Third Tier,True,0.8,
Triestina,1994-06-30,Giovanni Pellegrini,Senior,Serie C1,Third Tier,False,0.0,
Udinese,1991-06-30,Giovanni Fontana,Senior,Serie A,1,True,0.8,
Messina,1990-06-30,Giovanni Maiellaro,Senior,Serie C1,Third Tier,True,0.8,
Padova,1989-06-30,Giancarlo Cadè,Senior,Serie C1,Third Tier,True,0.8,
Cesena,1986-06-30,Mario Corso,Senior,Serie B,2,False,0.0,
Triestina,1984-06-30,Giovanni Meregalli,Senior,Serie C1,3,True,0.8,
Reggina,1981-06-30,Giovanni Invernizzi,Senior,Serie A,1,True,0.8,
Pordenone,1979-06-30,Giovanni Meregalli,Senior,Serie C,Third Tier,False,0.0,
Lecce,1994-06-30,"Ranieri, Claudio",Senior,Serie A,1,False,0.0,
SPAL,1993-04-11,Giovanni Galeati,Senior,Serie C1,Third Tier,False,0.0,
AC Venezia 1907,1992-03-30,Tommaso Maestrelli,Senior,Serie A,1,True,0.8,
Udinese,1990-10-29,Franco Scoglio,Senior,Serie A,1,True,0.8,
Como,1989-04-10,Giulio Corsini,Senior,Serie B,2,True,0.8,
Juventus,1988-06-30,Dino Zoff,Senior,Serie A,1,False,,
Como,1986-06-30,Italo Galbiati,Senior,Serie B,2,True,0.8,
Napoli,1985-06-30,"Maradona, Diego",Senior,Serie A,1,False,0.0,
Inter,1983-06-30,Helenio Herrera,Senior,Serie A,1,False,0.0,
Napoli,1982-06-30,Bruno Pizzul,Senior,Serie A,1,True,0.8,
Avellino,1980-06-30,Giovanni Meregalli,Senior,Serie B,2,True,0.8,
Ternana,1978-06-30,Giovanni Meregalli,Senior,Serie C,Third Tier,True,0.8,
Mantova,1976-06-30,Giovanni Meregalli,Senior,Serie C,Third Tier,True,0.8,
Montevarchi,1974-06-30,Giuseppe Pinzi,Senior,Serie C,Third Tier,True,0.8,
Padova,1992-05-02,Giovanni Zoff,Senior,Serie C1,Third Tier,True,0.8,
Brescia,1990-09-29,Giancarlo Cadè,Senior,Serie A,1,True,0.8,
Udinese,1989-12-31,Franco Scoglio,Senior,Serie A,1,True,0.8,
Cremonese,1989-06-30,Giovanni Invernizzi,Senior,Serie A,1,True,0.8,
Campobasso,1986-03-30,Giovanni Maiellaro,Senior,Serie C2,4,True,0.8,
Mantova,1984-06-30,Giovanni Meregalli,Senior,Serie C1,Third Tier,True,0.8,
Vicenza,1983-06-30,Giancarlo Cadè,Senior,Serie C1,Third Tier,True,0.8,
Forlì,1982-06-30,Giovanni Meregalli,Senior,Serie C2,4,True,0.8,
Lecce,1980-11-10,Bruno Mazzia,Senior,Serie B,2,True,0.8,
ASG Nocerina,1979-06-30,Giovanni Meregalli,Senior,Serie C,Third Tier,False,0.0,
Pro Vercelli,1977-12-14,Giovanni Battista Fabbri,Senior,Serie C,Third Tier,False,,
Vicenza,2010-04-15,Giancarlo Favarin,Senior,Serie C1,Third Tier,True,0.8,
Brescia,2009-05-20,Carlo Corradini,Senior,Serie B,2,True,0.8,
Cagliari Calcio,2007-12-24,"Ranieri, Claudio",Senior,Serie A,1,False,0.0,
Ascoli,2007-06-15,Giovanni Colella,Senior,Serie C1,Third Tier,True,0.8,
Cagliari Calcio,2006-06-13,Giorgio Melis,Senior,Serie A,1,True,0.8,
Catania,2005-06-30,Giuseppe Papadopulo,Senior,Serie B,2,True,0.8,
Ancona,2004-01-28,Giovanni Bucaro,Senior,Serie C1,3,True,0.8,
US Palermo,2003-06-30,Eugenio Corini,Senior,Serie A,1,True,0.8,
Cagliari Calcio,2002-06-30,,,,,,,"Error code: 400 - {'error': {'message': ""Failed to generate JSON. Please adjust your prompt. See 'failed_generation' for more details."", 'type': 'invalid_request_error', 'code': 'json_validate_failed', 'failed_generation': '{\n    ""club_name"": ""Cagliari Calcio"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Renzo Lombardo"",\n    ""end_of_spell"": ""2002-06-30"",\n    ""start_of_spell"": ""1999-07-01"",\n    ""league"": ""Serie A"",\n    ""tier"": ""1"",\n    ""sacked"": true,\n    ""probability_of_sacking_true"": 0.8\n  },\n  {\n    ""club_name"": ""Cagliari Calcio"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Giorgio Melis"",\n    ""end_of_spell"": ""2002-06-30"",\n    ""start_of_spell"": ""2002-06-30"",\n    ""league"": ""Serie A"",\n    ""tier"": ""1"",\n    ""sacked"": false,\n    ""probability_of_sacking_true"": 0.2\n  }'}}"
Salernitana,2001-03-27,"Ranieri, Claudio",Senior,Serie A,1,True,0.8,
Brescia,2000-06-30,Carlo Massazza,Senior,Serie A,1,True,0.8,
Lecce,1999-06-30,Roberto Ulivi,Senior,Serie A,1,True,0.8,
Cremonese,1997-06-30,Giovanni Trapattoni,Senior,Serie A,1,False,0.0,
Torino,1995-12-09,Giovanni Trapattoni,Senior,Serie A,1,False,0.0,
Calcio Monza,1994-06-30,Giorgio Mastropasqua,Senior,Serie C1,Third Tier,False,0.0,
Lecce,1993-11-20,Ranieri,Senior,Serie A,1,True,0.8,
Bologna,1992-06-30,Ivo Iaconi,Senior,Serie A,1,True,0.8,
Ascoli,1991-06-30,Giovanni Di Canio,Senior,Serie B,2,True,0.8,
Avellino,1990-02-17,Giovanni Mazzei,Senior,Serie C1,Third Tier,True,0.8,
Udinese,1989-06-30,Franco Scoglio,Senior,Serie A,1,True,0.8,
Atalanta,1987-06-30,Giovanni Arnaldi,Senior,Serie A,1,True,0.8,
Sambenedettese,1983-06-30,Giovanni Meregalli,Senior,Serie C1,3,True,0.8,
Cosenza,1980-06-30,Giovanni Meregalli,Senior,Serie C,Third Tier,False,0.0,
Spezia,1979-03-12,Pietro Rava,Senior,Serie C,Third Tier,False,0.0,
Casertana,1976-06-30,Giovanni Galeati,Senior,Serie C,Third Tier,False,0.0,
Viareggio,1975-06-30,Giovanni Meregalli,Youth,Italian Youth Football Championship,Youth,False,0.0,
GD Sunray Cave,2014-12-28,Joao Henriques,Senior,Primeira Liga,1,True,0.8,
Al-Sadd SC,2005-10-09,Jorge Fossati,Senior,Qatar Stars League,1,False,0.0,
MetroStars,1999-10-29,Octavio Zambrano,Senior,Major League Soccer,1,False,,
USA,1995-04-14,Terry Venables,Senior,American Professional Soccer League,1,False,0.0,
UNAM Pumas,1991-03-31,Antonio López Carvajal,Senior,Liga MX,1,False,0.0,
Tiburones Rojos,1990-02-05,Héctor Nenning,Senior,Liga MX,1,True,0.8,
UAG Tecos,1989-06-30,Jesús Rico,Senior,Liga MX,1,False,0.0,
Tiburones Rojos,1988-06-30,Héctor Nenning,Senior,Liga MX,1,False,0.0,
Udinese,1987-12-15,Franco Scoglio,Senior,Serie A,1,True,0.8,
San Lorenzo,1987-06-30,Juan Carlos Fonda,Senior,Argentine Primera División,1,True,0.8,
UNAM Pumas,1982-06-30,Antonio López Carvajal,Senior,Liga MX,1,False,0.0,
Triestina,1990-06-30,Giovanni Pellegrini,Senior,Serie C1,Third Tier,True,0.8,
Udinese,1988-06-30,Franco Scoglio,Senior,Serie A,1,True,0.8,
Pordenone,1982-06-30,Giovanni Meregalli,Senior,Serie C,Third Tier,False,0.0,
Triestina U19,1985-06-30,Giovanni Meregalli,Youth,Italian Youth Championship,Youth,False,0.0,
Cagliari Calcio,1991-10-08,Rosso,Senior,Serie A,1,True,0.8,
Triestina,1990-12-30,Giancarlo Cadè,Senior,Serie C1,Third Tier,True,0.8,
Brescia,1989-04-04,Giancarlo Cadè,Senior,Serie A,1,True,0.8,
Udinese,1987-10-12,Franco Scoglio,Senior,Serie A,1,True,0.8,
Calcio Venezia,1987-06-30,Carlo Alberto Bigon,Senior,Serie A,1,False,,
Triestina,1985-06-30,Giovanni Meregalli,Senior,Serie C1,3,False,0.0,
Napoli,1982-11-29,Bruno Pizzul,Senior,Serie A,1,True,0.8,
Torino,1982-06-30,Luis Carniglia,Senior,Serie A,1,True,0.8,
Milan,1981-06-15,Nereo Rocco,Senior,Serie A,1,True,0.8,
Udinese,1979-06-30,Giuseppe Chiappella,Senior,Serie A,1,True,0.8,
Salernitana,1975-12-23,Bruno Mazzia,Senior,Serie C,Third Tier,False,,
Treviso,1975-06-30,Giovanni Meregalli,Senior,Serie C,Third Tier,False,0.0,
Udinese,1974-06-30,Giuseppe Viani,Senior,Serie A,1,True,0.8,
Ascoli,1992-01-25,Giovanni Di Canio,Senior,Serie B,2,True,0.8,
Udinese,1987-06-30,Franco Scoglio,Senior,Serie A,1,True,0.8,
Fiorentina,1984-12-03,Giovanni Trapattoni,Senior,Serie A,1,False,,
Avellino,1987-10-24,Giovanni Maiellaro,Senior,Serie B,2,True,0.8,
Udinese,1986-01-20,Franco Scoglio,Senior,Serie A,1,True,0.8,
AC Pisa,1984-02-20,Giovanni Meregalli,Senior,Serie C1,Third Tier,True,0.8,
AC Pisa,1983-06-30,Giovanni Meregalli,Senior,Serie C1,Third Tier,False,0.0,
Avellino,1982-03-09,Giovanni Di Canio,Senior,Serie B,2,True,0.8,
Napoli,1980-04-06,Bruno Pizzul,Senior,Serie A,1,True,0.8,
Lazio,1978-03-27,Tommaso Maestrelli,Senior,Serie A,1,False,0.0,
Napoli,1976-06-23,Bruno Pesaola,Senior,Serie A,1,False,0.0,
Brindisi,1973-06-22,Giovanni Meregalli,Senior,Serie C,Third Tier,True,0.8,
Ternana,1971-06-30,Giovanni Meregalli,Senior,Serie C,Third Tier,False,0.0,
Brindisi,1970-06-30,Giovanni Meregalli,Senior,Serie C,Third Tier,False,0.0,
Internapoli,1969-06-30,Helenio Herrera,Senior,Serie A,1,False,0.0,
Cremonese,1992-06-30,Giancarlo Cadè,Senior,Serie A,1,True,0.8,
Cagliari Calcio,1987-06-30,Giancarlo Zenga,Senior,Serie A,1,True,0.8,
Palermo,1984-04-16,Giovanni Maioli,Senior,Serie B,2,True,0.8,
Cagliari Calcio,1983-06-30,Giancarlo Zotti,Senior,Serie A,1,True,0.8,
Udinese,1981-02-09,Franco Scoglio,Senior,Serie A,1,True,0.8,
Pescara,1980-06-30,Giovanni Meregalli,Senior,Serie B,2,True,0.8,
AS Roma,1978-11-05,Helenio Herrera,Senior,Serie A,1,True,0.8,
Bologna,1977-01-09,Giovanni Crippa,Senior,Serie A,1,True,0.8,
Milan,1975-10-01,Nereo Rocco,Senior,Serie A,1,False,0.0,
AC Torino,1974-03-04,Piero Pedernera,Senior,Serie A,1,True,0.8,
Mantova,1971-06-30,Giovanni Meregalli,Senior,Serie C,Third Tier,True,0.8,
Mantova U19,1969-06-30,Giovanni Invernizzi,Youth,Italian Youth Championship,Youth,False,0.0,
Iperzola,1998-06-30,Juan Carlos Álvarez,Senior,Tercera División,4,False,0.0,
Ravenna,1990-03-12,Giovanni Zoff,Senior,Serie C1,Third Tier,True,0.8,
Reggiana,1988-06-30,Giovanni Fontana,Senior,Serie C1,Third Tier,True,0.8,
Sanremo,1987-06-30,Giovanni Sacco,Senior,Serie C2,4,True,0.8,
Padova,1986-03-03,Giovanni Meregalli,Senior,Serie C1,Third Tier,True,0.8,
AC Parma,1985-01-06,Giovanni Morini,Senior,Serie A,1,True,0.8,
Salernitana,1983-06-30,Giovanni Galeone,Senior,Serie C1,3,True,0.8,
Brescia,1982-06-30,Giovanni Galeati,Senior,Serie A,1,False,,
Udinese,1980-09-29,Giovanni Cervone,Senior,Serie A,1,True,0.8,
Bologna,1980-06-30,Giovanni Cervone,Senior,Serie A,1,True,0.8,
Bologna,1979-02-20,Giovanni Crippa,Senior,Serie A,1,True,0.8,
Mestre,1990-06-30,Giorgio Puia,Senior,Serie C2,4,True,0.8,
Pro Vercelli,1998-06-30,Giuseppe Galluzzo,Senior,Serie C1,3,False,0.0,
Pro Vercelli,1997-06-30,Giuseppe Galli,Senior,Serie C1,3,True,0.8,
Cittadella,1996-06-30,Giuseppe Papadopulo,Senior,Serie C1,Third Tier,False,0.0,
Treviso,1994-06-30,Giovanni Fontana,Senior,Serie C1,Third Tier,True,0.8,
Giorgione,1993-06-30,Giovanni Fontana,Senior,Serie C2,4,True,0.8,
Pievigina,1992-06-30,Giovanni Fontana,Senior,Serie C2,4,True,0.8,
Calcio Venezia,1986-06-30,Carlo Alberto Bigon,Senior,Serie A,1,False,0.0,
Mira Calcio,1985-06-30,Giorgio Puia,Senior,Serie C2,4,False,0.0,
Calcio Venezia,1981-06-30,Nereo Rocco,Senior,Serie A,1,False,,
Udinese,1980-06-30,Giovanni Cervone,Senior,Serie A,1,True,0.8,
Monfalcone,1979-06-30,Giovanni Meregalli,Senior,Serie C,Third Tier,False,0.0,
Gavorrano,2013-07-06,Giovanni Bucaro,Senior,Serie D,4,True,0.8,
Prato,2009-07-26,Giancarlo Fava,Senior,Serie C2,4,True,0.8,
Carrarese,2007-01-23,Giancarlo Favarin,Senior,Serie C1,Third Tier,True,0.8,
Massese,2003-06-30,Giancarlo Fava,Senior,Serie D,4,True,0.8,
Treviso,2002-06-30,Giovanni Cornacchini,Senior,Serie C1,Third Tier,True,0.8,
Lucchese,2000-11-01,Giovanni Bucaro,Senior,Serie C2,4,True,0.8,
Empoli,1999-06-30,Vincenzo Esposti Simori,Senior,Serie B,2,True,0.8,
Alessandria,1998-06-30,Luigi Radice,Senior,Serie A,1,True,0.8,
AC Siena,1997-01-06,Roberto Rizzo,Senior,Serie B,2,True,0.8,
Avellino,1996-01-20,Giovanni Varglien,Senior,Serie C1,Third Tier,True,0.8,
Carrarese,1995-06-30,Giorgio Venerucci,Senior,Serie C1,Third Tier,False,0.0,
Lucchese,1993-01-24,Ferruccio Mazzola,Senior,Serie C1,Third Tier,True,0.8,
Inter,1992-01-20,Giovanni Trapattoni,Senior,Serie A,1,False,0.0,
Lucchese,1991-06-17,Giovanni Trapattoni,Senior,Serie B,2,False,0.0,
US Carrarese,1988-06-30,Giancarlo Favarin,Senior,Serie C1,Third Tier,False,0.0,
Prato,1987-06-30,Giuseppe Pozzan,Senior,Serie C2,4,True,0.8,
US Carrarese,1986-06-30,Giancarlo Cadè,Senior,Serie C1,Third Tier,False,0.0,
Brescia,1984-06-30,Giancarlo Cadè,Senior,Serie A,1,True,0.8,
US Carrarese,1983-06-30,Giancarlo Cadè,Senior,Serie C1,Third Tier,True,0.8,
Udinese,1980-03-06,Giovanni Cervone,Senior,Serie A,1,True,0.8,
US Carrarese,1979-06-30,Giovanni Invernizzi,Senior,Serie C,Third Tier,False,,
Camaiore,1975-06-30,Giorgio Meregalli,Senior,Italian Serie D,4,False,0.0,
Massese,1972-06-30,Giovanni Invernizzi,Senior,Serie C,Third Tier,False,0.0,
US Carrarese,1970-06-30,Giulio Corsini,Senior,Serie C,Third Tier,False,0.0,
ASD Sarzanese,1969-06-30,Giulio Cappelli,Senior,Serie D,4,True,0.8,
Udinese U19,1988-06-30,Giovanni Cervone,Youth,Italian Youth League,Youth,False,0.0,
Mestre,1986-06-30,Giovanni Fontana,Senior,Serie C2,4,True,0.8,
Pordenone,1983-06-30,Giovanni Meregalli,Senior,Serie C2,4,False,0.0,
Conegliano,1982-06-30,Giovanni Meregalli,Senior,Serie C,Third Tier,False,0.0,
FC Bolzano 1996,1979-06-30,Giovanni Pellegrini,Senior,Serie C,Third Tier,False,0.0,
Udinese,1977-06-30,Giuseppe Chiappella,Senior,Serie A,1,True,0.8,
AC Chioggia,1976-06-30,Giovanni Meregalli,Senior,Serie D,4,True,0.8,
AC Chioggia,1971-06-30,Giovanni Meregalli,Senior,Serie D,4,True,0.8,
Genoa,1967-12-10,Luigi Bonizzoni,Senior,Serie A,1,True,0.8,
Inter U19,1967-06-30,Helenio Herrera,Youth,Italian Youth League,Youth,False,0.0,
Genoa U19,1965-06-30,Lorenzo Piccioli,Youth,Italian Youth Championship,Youth,False,0.0,
Genoa,1964-06-30,Lorenzo Simoni,Senior,Serie A,1,True,0.8,
Padova,1969-06-30,Giulio Cappelli,Senior,Serie C,Third Tier,True,0.8,
Giulianova,1978-06-30,Giancarlo Cadè,Senior,Serie C,Third Tier,False,0.0,
Calcio Venezia,1972-06-30,Gipo Viani,Senior,Serie A,1,False,0.0,
Alessandria,1971-06-30,Giovanni Invernizzi,Senior,Serie A,1,True,0.8,
Udinese,1971-06-30,Hermann Felsner,Senior,Serie A,1,True,0.8,
Atalanta,1968-04-14,Piero Pedotti,Senior,Serie A,1,True,0.8,
Genoa,1967-06-30,Luigi Bonizzoni,Senior,Serie A,1,True,0.8,
Bari,1964-11-23,Giovanni Battista Fabbri,Senior,Serie B,2,True,0.8,
Atalanta,1963-06-30,Piero Pedotti,Senior,Italian Serie A,1,True,0.8,
Foggia  Incedit,1961-03-20,Giovanni Battista Fabbri,Senior,Serie C,Third Tier,False,0.0,
Bari,1960-02-15,Giovanni Battista Fabbri,Senior,Serie B,2,True,0.8,
SPAL,1958-06-30,Giuseppe Kieffu,Senior,Serie B,2,True,0.8,
Sampdoria,1956-06-30,Pietro Genovese,Senior,Italian Serie A,1,False,0.0,
Parma,1953-06-30,Giuseppe Moretti,Senior,Serie A,1,False,,
Vita Nova,1951-06-30,Giovanni Battista Fabbri,Senior,Serie C,3,False,0.0,
Baracca Lugo,1949-06-30,Giuseppe Galluzzi,Senior,Italian Serie C,Third Tier,False,0.0,
Udinese,1968-06-30,Hermann Felsner,Senior,Serie A,1,True,0.8,
Udinese,1960-11-21,Hermann Felsner,Senior,Serie A,1,True,0.8,
Inter,1959-03-03,Annibale Frossi,Senior,Serie A,1,True,0.8,
Udinese,1958-06-30,Héctor Puricelli,Senior,Serie A,1,False,0.0,
Lazio,1953-03-17,Adolfo Baloncieri,Senior,Serie A,1,True,0.8,
AC Torino,1951-06-30,Pietro Piselli,Senior,Serie A,1,True,0.8,
Milan,1949-06-30,Adolfo Baloncieri,Senior,Serie A,1,True,0.8,
Fiorentina,1946-06-30,Gyula Lelkes,Senior,Italian Football Championship,1,False,0.0,
Reggina,1969-06-30,Giovanni Invernizzi,Senior,Serie A,1,True,0.8,
Calcio Venezia,1968-06-30,Gipo Viani,Senior,Serie A,1,False,0.0,
AC Venezia,1968-01-29,Mario Varglien,Senior,Serie A,1,False,0.0,
Udinese,1964-06-30,Hermann Felsner,Senior,Serie A,1,True,0.8,
Udinese,1963-10-06,Héctor Puricelli,Senior,Serie A,1,True,0.8,
Sambenedettese,1962-06-30,Giovanni Battista Fabbri,Senior,Serie C,Third Tier,False,0.0,
Brescia,1961-10-08,Giovanni Varglien,Senior,Serie A,1,True,0.8,
Sambenedettese,1960-12-18,Giuseppe Galluzzi,Senior,Serie C,Third Tier,False,0.0,
Sambenedettese,1960-03-20,Giuseppe Viani,Senior,Serie C,Third Tier,True,0.8,
FC Lugano,1977-06-30,Giovanni Molinari,Senior,Swiss Super League,1,False,0.0,
FC Lugano,1975-06-30,Giovanni Molinari,Senior,Swiss Super League,1,False,0.0,
Mantova,1973-06-30,Giovanni Meregalli,Senior,Serie C,Third Tier,False,0.0,
AC Bellinzona,1971-06-30,Giovanni Molinari,Senior,Swiss Super League,1,False,0.0,
Inter,1969-06-30,Helenio Herrera,Senior,Serie A,1,False,0.0,
AS Roma,1963-11-04,Aldo Foa,Senior,Serie A,1,True,0.8,
Udinese,1962-06-30,Hermann Felsner,Senior,Serie A,1,True,0.8,
FC Chiasso,1961-11-07,Giovanni Varglien,Senior,Swiss Football League,2,True,0.8,
AS Roma,1961-06-30,Aldo Fontana,Senior,Serie A,1,True,0.8,
Bologna,1959-06-30,Giuseppe Galluzzi,Senior,Serie A,1,True,0.8,
Inter,1955-06-30,Annibale Frossi,Senior,Serie A,1,True,0.8,
Sampdoria,1952-06-30,Giuseppe Galluzzi,Senior,Italian Serie A,1,True,0.8,
Casale,1950-06-30,Giuseppe Moretti,Senior,Italian Serie C,3,False,0.0,
FC Chiasso,1949-06-30,Giovanni Varglien,Senior,Swiss Football League,Tier 1,True,0.8,
Imperia,1973-06-30,Giulio Corsini,Senior,Serie C,Third Tier,True,0.8,
Cesena,1970-12-14,Giovanni Invernizzi,Senior,Serie A,1,False,0.0,
Foggia  Incedit,1968-06-30,Giovanni Galeati,Senior,Italian Serie C,Third Tier,False,0.0,
Genoa,1966-04-04,Lorenzo Simoni,Senior,Serie A,1,True,0.8,
AC Bellinzona,1965-06-30,Giovanni Molinari,Senior,Swiss Football League,Tier 1,False,0.0,
Mantova,1964-06-30,Giovanni Battistoni,Senior,Serie C,Third Tier,True,0.8,
Brescia,1963-06-30,Giovanni Varglien,Senior,Serie B,2,False,,
Udinese,1961-10-09,Héctor Puricelli,Senior,Serie A,1,True,0.8,
Milan,1960-06-30,Lajos Czeizler,Senior,Serie A,1,True,0.8,
Verona,1958-06-30,Ferruccio Valcareggi,Senior,Serie A,1,False,0.0,
Marsala 1912,1958-06-30,Giovanni Vavassori,Senior,Italian Football Championship,Second Division,False,,
Atalanta,1957-04-15,Piero Pedotti,Senior,Italian Serie A,1,True,0.8,
Brescia,1954-06-30,Umberto Agnelli,Senior,Serie A,1,True,0.8,
Como,1953-11-01,Giuseppe Viani,Senior,Serie B,2,True,0.8,
Palermo,1953-01-11,Carmelo Buonfantino,Senior,Serie A,1,True,0.8,
Brescia,1952-06-30,Mario Perazzetti,Senior,Serie B,2,False,,
Crema,1950-06-30,Giuseppe Viani,Senior,Serie C,Third Tier,False,0.0,
Monza FBC,1948-06-30,Giuseppe Viani,Senior,Italian Serie C,Third Tier,False,0.0,
Casertana,1968-06-30,Giovanni Meregalli,Senior,Serie C,Third Tier,False,0.0,
Casertana,1965-10-18,Giovanni Meregalli,Senior,Serie C,Third Tier,False,,
Hellas Verona,1960-09-26,Concilio,Senior,Serie A,1,True,0.8,
Brescia,1959-06-30,Giovanni Varglien,Senior,Serie A,1,True,0.8,
Triestina,1959-01-26,Giovanni Battista Fabbri,Senior,Serie B,2,True,0.8,
Lucchese,1956-06-30,Giuseppe Galluzzi,Senior,Serie B,2,False,0.0,
Juventus,1955-06-30,Giovanni Cairola,Senior,Serie A,1,True,0.8,
Udinese,1953-09-30,Giuseppe Viani,Senior,Serie A,1,True,0.8,
Inter,1952-06-30,Achille Biraghi,Senior,Serie A,1,True,0.8,
Udinese,1950-06-30,Giuseppe Viani,Senior,Serie A,1,True,0.8,
Viareggio,1948-06-30,Giuseppe Galluzzi,Youth,Italian Football Championship,Third Tier,False,0.0,
Lucchese,1947-06-30,Giuseppe Galluzzi,Senior,Serie B,2,True,0.8,
Viareggio,1946-06-30,Giuseppe Galluzzi,Youth,Italian Youth Football Championship,Youth,False,0.0,
Treviso,1953-11-22,Giuseppe Viani,Senior,Serie C,Third Tier,True,0.8,
Udinese,1952-06-30,Giuseppe Viani,Senior,Serie A,1,True,0.8,
Triestina,1943-06-30,Giuseppe Moretti,Senior,Serie B,2,True,0.8,
Udinese,1948-06-30,Giuseppe Viani,Senior,Serie A,1,True,0.8,
Triestina,1939-06-30,Giuseppe Moretti,Senior,Serie C,3,True,0.8,
Udinese,1947-12-31,Giuseppe Viani,Senior,Serie A,1,True,0.8,
Reichsbahn I,1943-06-30,Fritz Sperling,Senior, Gauliga Berlin-Brandenburg,Tier 1,True,0.8,
Ambrosiana-Inter,1942-06-30,Armando Castellacci,Senior,Italian Football Championship,1,False,,
